row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,product_id,product_name,category,sub_category,sales,quantity,discount,profit
141,ORD-2022-3391,2022-01-16,2022-01-17,First Class,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1025,Sketch Pad,Office Supplies,Art,73.31,5,0.15,11.42
142,ORD-2022-5691,2022-01-16,2022-01-17,Second Class,CU-10190,Thomas Miller,Consumer,West,Nevada,Las Vegas,PR-1005,Conference Table,Furniture,Tables,1284.51,4,0,150.39
143,ORD-2022-5691,2022-01-16,2022-01-17,Same Day,CU-10190,Thomas Miller,Consumer,West,Nevada,Las Vegas,PR-1006,Round Table,Furniture,Tables,753.19,3,0.2,158.15
144,ORD-2022-5691,2022-01-16,2022-01-17,Standard Class,CU-10190,Thomas Miller,Consumer,West,Nevada,Las Vegas,PR-1019,Legal Pad,Office Supplies,Paper,153.5,6,0.4,45.77
145,ORD-2022-5691,2022-01-16,2022-01-17,First Class,CU-10190,Thomas Miller,Consumer,West,Nevada,Las Vegas,PR-1011,Ladder Shelf,Furniture,Bookcases,2742.69,4,0,900.12
146,ORD-2022-1922,2022-01-17,2022-01-22,Second Class,CU-10062,David Johnson,Corporate,East,Virginia,Norfolk,PR-1002,Mesh Task Chair,Furniture,Chairs,494.7,1,0,48.19
147,ORD-2022-1922,2022-01-17,2022-01-22,Second Class,CU-10062,David Johnson,Corporate,East,Virginia,Norfolk,PR-1039,Office Copier XL,Technology,Copiers,154.75,1,0,-1.05
148,ORD-2022-1922,2022-01-17,2022-01-22,Standard Class,CU-10062,David Johnson,Corporate,East,Virginia,Norfolk,PR-1012,Desk Lamp,Furniture,Furnishings,154.24,1,0,17.33
149,ORD-2022-3653,2022-01-17,2022-01-19,Second Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1002,Mesh Task Chair,Furniture,Chairs,1306.02,3,0.4,-43.24
150,ORD-2022-3653,2022-01-17,2022-01-19,Second Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1013,Wall Clock,Furniture,Furnishings,521.41,4,0,110.73
151,ORD-2022-3653,2022-01-17,2022-01-19,Second Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1024,Marker Set,Office Supplies,Art,84.48,1,0.3,22.34
152,ORD-2022-3653,2022-01-17,2022-01-19,Second Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1008,Side Table,Furniture,Tables,3291.84,6,0,-154.86
153,ORD-2022-4187,2022-01-17,2022-01-18,Same Day,CU-10145,Richard Wilson,Home Office,South,Alabama,Birmingham,PR-1001,Executive Chair,Furniture,Chairs,3054.1,6,0,334.51
154,ORD-2022-4187,2022-01-17,2022-01-18,Same Day,CU-10145,Richard Wilson,Home Office,South,Alabama,Birmingham,PR-1033,Label Maker,Technology,Machines,3355.94,3,0,1000.17
155,ORD-2022-4400,2022-01-17,2022-01-19,Second Class,CU-10152,Jennifer Williams,Home Office,South,North Carolina,Raleigh,PR-1006,Round Table,Furniture,Tables,1068.35,4,0,322.75
156,ORD-2022-4400,2022-01-17,2022-01-19,First Class,CU-10152,Jennifer Williams,Home Office,South,North Carolina,Raleigh,PR-1021,File Cabinet,Office Supplies,Storage,277.78,6,0,42.76
157,ORD-2022-4400,2022-01-17,2022-01-19,Second Class,CU-10152,Jennifer Williams,Home Office,South,North Carolina,Raleigh,PR-1020,Sticky Notes,Office Supplies,Paper,52.38,1,0,9.31
158,ORD-2022-2606,2022-01-18,2022-01-23,Same Day,CU-10093,Elizabeth Perez,Consumer,South,Tennessee,Nashville,PR-1031,Headset Pro,Technology,Phones,162.87,2,0.2,-2.38
159,ORD-2022-2606,2022-01-18,2022-01-23,Second Class,CU-10093,Elizabeth Perez,Consumer,South,Tennessee,Nashville,PR-1003,Stacking Chair,Furniture,Chairs,565.38,2,0,192.04
160,ORD-2022-2606,2022-01-18,2022-01-23,Standard Class,CU-10093,Elizabeth Perez,Consumer,South,Tennessee,Nashville,PR-1031,Headset Pro,Technology,Phones,519.79,6,0,-5.23
161,ORD-2022-2606,2022-01-18,2022-01-23,Standard Class,CU-10093,Elizabeth Perez,Consumer,South,Tennessee,Nashville,PR-1023,Locking Drawer,Office Supplies,Storage,172.66,6,0,38.25
162,ORD-2022-3763,2022-01-18,2022-01-25,First Class,CU-10128,Fatima Garcia,Corporate,Central,Michigan,Ann Arbor,PR-1033,Label Maker,Technology,Machines,6711.89,6,0,-299.63
163,ORD-2022-3763,2022-01-18,2022-01-25,Standard Class,CU-10128,Fatima Garcia,Corporate,Central,Michigan,Ann Arbor,PR-1037,Laptop Stand,Technology,Accessories,220.28,2,0.2,-2.0
164,ORD-2022-5573,2022-01-18,2022-01-25,Second Class,CU-10187,Yuki Anderson,Home Office,West,Arizona,Phoenix,PR-1013,Wall Clock,Furniture,Furnishings,252.88,2,0.1,61.72
165,ORD-2022-5573,2022-01-18,2022-01-25,Second Class,CU-10187,Yuki Anderson,Home Office,West,Arizona,Phoenix,PR-1023,Locking Drawer,Office Supplies,Storage,115.1,4,0,16.66
166,ORD-2022-2580,2022-01-19,2022-01-25,Same Day,CU-10090,James Davis,Consumer,West,California,San Diego,PR-1016,Report Cover,Office Supplies,Binders,155.62,2,0.1,43.82
167,ORD-2022-2580,2022-01-19,2022-01-25,First Class,CU-10090,James Davis,Consumer,West,California,San Diego,PR-1020,Sticky Notes,Office Supplies,Paper,104.77,2,0,-1.31
168,ORD-2022-3810,2022-01-19,2022-01-20,Same Day,CU-10130,Patricia Taylor,Corporate,East,Virginia,Norfolk,PR-1006,Round Table,Furniture,Tables,705.11,3,0.4,243.79
169,ORD-2022-3810,2022-01-19,2022-01-20,Second Class,CU-10130,Patricia Taylor,Corporate,East,Virginia,Norfolk,PR-1017,View Binder,Office Supplies,Binders,102.54,6,0.15,24.06
170,ORD-2022-5216,2022-01-19,2022-01-22,Same Day,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1017,View Binder,Office Supplies,Binders,81.43,5,0.3,3.76
171,ORD-2022-1107,2022-01-20,2022-01-24,Same Day,CU-10037,Michael Taylor,Consumer,East,Pennsylvania,Pittsburgh,PR-1008,Side Table,Furniture,Tables,2194.56,4,0,199.57
172,ORD-2022-1107,2022-01-20,2022-01-24,First Class,CU-10037,Michael Taylor,Consumer,East,Pennsylvania,Pittsburgh,PR-1038,Desktop Copier,Technology,Copiers,3246.55,5,0.1,540.25
173,ORD-2022-1107,2022-01-20,2022-01-24,Standard Class,CU-10037,Michael Taylor,Consumer,East,Pennsylvania,Pittsburgh,PR-1023,Locking Drawer,Office Supplies,Storage,151.94,6,0.4,3.23
174,ORD-2022-1107,2022-01-20,2022-01-24,Same Day,CU-10037,Michael Taylor,Consumer,East,Pennsylvania,Pittsburgh,PR-1010,Corner Bookcase,Furniture,Bookcases,1648.18,6,0.3,166.05
175,ORD-2022-3050,2022-01-20,2022-01-23,Standard Class,CU-10104,Robert Martinez,Corporate,West,Nevada,Las Vegas,PR-1030,Cordless Phone,Technology,Phones,1513.86,3,0.3,146.07
176,ORD-2022-3050,2022-01-20,2022-01-23,Second Class,CU-10104,Robert Martinez,Corporate,West,Nevada,Las Vegas,PR-1011,Ladder Shelf,Furniture,Bookcases,3222.66,5,0.2,1121.8
177,ORD-2022-3050,2022-01-20,2022-01-23,Same Day,CU-10104,Robert Martinez,Corporate,West,Nevada,Las Vegas,PR-1035,Wireless Mouse,Technology,Accessories,1819.64,2,0.3,266.0
178,ORD-2022-3050,2022-01-20,2022-01-23,Standard Class,CU-10104,Robert Martinez,Corporate,West,Nevada,Las Vegas,PR-1023,Locking Drawer,Office Supplies,Storage,115.1,4,0,3.92
179,ORD-2022-4627,2022-01-21,2022-01-22,Standard Class,CU-10157,Linda Miller,Home Office,Central,Illinois,Chicago,PR-1023,Locking Drawer,Office Supplies,Storage,164.89,6,0.15,13.53
180,ORD-2022-1055,2022-01-22,2022-01-28,Same Day,CU-10035,Linda Williams,Consumer,South,Alabama,Birmingham,PR-1012,Desk Lamp,Furniture,Furnishings,869.91,6,0.2,97.44
181,ORD-2022-1055,2022-01-22,2022-01-28,Standard Class,CU-10035,Linda Williams,Consumer,South,Alabama,Birmingham,PR-1012,Desk Lamp,Furniture,Furnishings,724.93,5,0.2,24.96
182,ORD-2022-611,2022-01-22,2022-01-26,Standard Class,CU-10023,Barbara Martinez,Home Office,West,California,Los Angeles,PR-1032,Laser Printer,Technology,Machines,6516.84,6,0.3,775.39
183,ORD-2022-6208,2022-01-23,2022-01-30,Second Class,CU-10207,Charles Taylor,Home Office,East,Massachusetts,Worcester,PR-1020,Sticky Notes,Office Supplies,Paper,246.2,5,0.2,-0.63
184,ORD-2022-2932,2022-01-24,2022-01-31,Same Day,CU-10100,Charles Thompson,Corporate,South,North Carolina,Charlotte,PR-1018,Copy Paper Ream,Office Supplies,Paper,197.11,3,0,4.17
185,ORD-2022-2932,2022-01-24,2022-01-31,Standard Class,CU-10100,Charles Thompson,Corporate,South,North Carolina,Charlotte,PR-1036,USB Hub,Technology,Accessories,751.27,1,0.4,236.51
186,ORD-2022-2932,2022-01-24,2022-01-31,Same Day,CU-10100,Charles Thompson,Corporate,South,North Carolina,Charlotte,PR-1003,Stacking Chair,Furniture,Chairs,771.74,3,0.3,32.53
187,ORD-2022-2932,2022-01-24,2022-01-31,Same Day,CU-10100,Charles Thompson,Corporate,South,North Carolina,Charlotte,PR-1027,Address Labels,Office Supplies,Labels,287.15,4,0.4,72.67
188,ORD-2022-5986,2022-01-24,2022-01-30,Second Class,CU-10200,Karen Johnson,Consumer,East,Pennsylvania,Pittsburgh,PR-1019,Legal Pad,Office Supplies,Paper,174.43,6,0,24.66
189,ORD-2022-5986,2022-01-24,2022-01-30,Same Day,CU-10200,Karen Johnson,Consumer,East,Pennsylvania,Pittsburgh,PR-1002,Mesh Task Chair,Furniture,Chairs,2362.21,5,0.15,188.67
190,ORD-2022-5986,2022-01-24,2022-01-30,Standard Class,CU-10200,Karen Johnson,Consumer,East,Pennsylvania,Pittsburgh,PR-1017,View Binder,Office Supplies,Binders,97.71,6,0.3,2.81
191,ORD-2022-320,2022-01-25,2022-02-01,Second Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1022,Storage Box,Office Supplies,Storage,414.27,5,0.3,112.82
192,ORD-2022-320,2022-01-25,2022-02-01,Second Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1028,Shipping Labels,Office Supplies,Labels,147.65,2,0,-1.07
193,ORD-2022-320,2022-01-25,2022-02-01,Standard Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1018,Copy Paper Ream,Office Supplies,Paper,239.16,4,0.3,12.37
194,ORD-2022-676,2022-01-25,2022-02-01,Second Class,CU-10024,Robert Jackson,Consumer,East,Virginia,Richmond,PR-1026,Push Pins,Office Supplies,Art,153.27,2,0.3,16.31
195,ORD-2022-676,2022-01-25,2022-02-01,First Class,CU-10024,Robert Jackson,Consumer,East,Virginia,Richmond,PR-1016,Report Cover,Office Supplies,Binders,240.65,3,0,9.75
196,ORD-2022-2225,2022-01-26,2022-02-02,Standard Class,CU-10073,Wei Taylor,Consumer,South,Tennessee,Nashville,PR-1012,Desk Lamp,Furniture,Furnishings,814.39,6,0.4,10.52
197,ORD-2022-2225,2022-01-26,2022-02-02,Same Day,CU-10073,Wei Taylor,Consumer,South,Tennessee,Nashville,PR-1019,Legal Pad,Office Supplies,Paper,58.14,2,0,8.42
198,ORD-2022-2225,2022-01-26,2022-02-02,Second Class,CU-10073,Wei Taylor,Consumer,South,Tennessee,Nashville,PR-1030,Cordless Phone,Technology,Phones,2218.11,4,0,716.82
199,ORD-2022-3705,2022-01-26,2022-02-01,Second Class,CU-10127,Robert Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1007,Standing Desk,Furniture,Tables,597.45,1,0,130.51
200,ORD-2022-3705,2022-01-26,2022-02-01,Same Day,CU-10127,Robert Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1032,Laser Printer,Technology,Machines,2315.51,2,0.1,529.34
201,ORD-2022-4120,2022-01-26,2022-01-31,Standard Class,CU-10144,David Wilson,Home Office,South,Florida,Orlando,PR-1017,View Binder,Office Supplies,Binders,68.36,4,0.15,7.22
202,ORD-2022-4120,2022-01-26,2022-01-31,Standard Class,CU-10144,David Wilson,Home Office,South,Florida,Orlando,PR-1024,Marker Set,Office Supplies,Art,371.36,4,0,18.37
203,ORD-2022-4120,2022-01-26,2022-01-31,First Class,CU-10144,David Wilson,Home Office,South,Florida,Orlando,PR-1035,Wireless Mouse,Technology,Accessories,1879.62,2,0.2,267.56
204,ORD-2022-5922,2022-01-26,2022-01-29,Second Class,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1028,Shipping Labels,Office Supplies,Labels,423.01,6,0.15,103.93
205,ORD-2022-5922,2022-01-26,2022-01-29,Second Class,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,1717.03,4,0.4,280.87
206,ORD-2022-5922,2022-01-26,2022-01-29,Second Class,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1026,Push Pins,Office Supplies,Art,421.08,5,0,130.16
207,ORD-2022-610,2022-01-26,2022-02-02,Same Day,CU-10023,Barbara Martinez,Home Office,West,California,Los Angeles,PR-1011,Ladder Shelf,Furniture,Bookcases,2057.02,3,0,370.0
208,ORD-2022-859,2022-01-26,2022-01-27,Same Day,CU-10028,Sarah Davis,Home Office,West,California,Los Angeles,PR-1025,Sketch Pad,Office Supplies,Art,61.41,4,0,9.39
209,ORD-2022-859,2022-01-26,2022-01-27,First Class,CU-10028,Sarah Davis,Home Office,West,California,Los Angeles,PR-1002,Mesh Task Chair,Furniture,Chairs,494.7,1,0,-24.18
210,ORD-2022-859,2022-01-26,2022-01-27,Standard Class,CU-10028,Sarah Davis,Home Office,West,California,Los Angeles,PR-1016,Report Cover,Office Supplies,Binders,301.61,4,0.2,61.73
211,ORD-2022-1823,2022-01-27,2022-02-02,Standard Class,CU-10060,David Williams,Home Office,Central,Ohio,Cleveland,PR-1023,Locking Drawer,Office Supplies,Storage,86.33,3,0,19.2
212,ORD-2022-1823,2022-01-27,2022-02-02,Same Day,CU-10060,David Williams,Home Office,Central,Ohio,Cleveland,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,1463.38,3,0,158.7
213,ORD-2022-1823,2022-01-27,2022-02-02,Same Day,CU-10060,David Williams,Home Office,Central,Ohio,Cleveland,PR-1034,Shredder,Technology,Machines,3818.66,4,0,425.05
214,ORD-2022-1823,2022-01-27,2022-02-02,Standard Class,CU-10060,David Williams,Home Office,Central,Ohio,Cleveland,PR-1015,3-Ring Binder,Office Supplies,Binders,38.71,3,0.4,4.53
215,ORD-2022-3113,2022-01-27,2022-01-31,First Class,CU-10105,Barbara Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1025,Sketch Pad,Office Supplies,Art,41.91,3,0.3,12.27
216,ORD-2022-3113,2022-01-27,2022-01-31,Same Day,CU-10105,Barbara Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1007,Standing Desk,Furniture,Tables,3262.07,6,0.3,248.61
217,ORD-2022-3113,2022-01-27,2022-01-31,Standard Class,CU-10105,Barbara Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1027,Address Labels,Office Supplies,Labels,326.3,4,0,27.43
218,ORD-2022-3805,2022-01-27,2022-02-01,Standard Class,CU-10129,Richard Lee,Corporate,East,Massachusetts,Boston,PR-1033,Label Maker,Technology,Machines,2170.18,2,0.1,312.48
219,ORD-2022-4732,2022-01-27,2022-02-02,Standard Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1035,Wireless Mouse,Technology,Accessories,2999.4,3,0,381.22
220,ORD-2022-4732,2022-01-27,2022-02-02,Second Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1016,Report Cover,Office Supplies,Binders,459.64,6,0.15,2.58
221,ORD-2022-4732,2022-01-27,2022-02-02,First Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1015,3-Ring Binder,Office Supplies,Binders,41.35,3,0.2,10.27
222,ORD-2022-1612,2022-02-01,2022-02-05,Same Day,CU-10051,Ahmed Rodriguez,Consumer,East,New York,Buffalo,PR-1015,3-Ring Binder,Office Supplies,Binders,38.77,3,0.2,12.67
223,ORD-2022-1612,2022-02-01,2022-02-05,Standard Class,CU-10051,Ahmed Rodriguez,Consumer,East,New York,Buffalo,PR-1015,3-Ring Binder,Office Supplies,Binders,12.1,1,0.4,3.07
224,ORD-2022-1612,2022-02-01,2022-02-05,Same Day,CU-10051,Ahmed Rodriguez,Consumer,East,New York,Buffalo,PR-1015,3-Ring Binder,Office Supplies,Binders,27.49,2,0,1.53
225,ORD-2022-3116,2022-02-01,2022-02-07,Same Day,CU-10105,Barbara Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1013,Wall Clock,Furniture,Furnishings,350.12,3,0.15,57.49
226,ORD-2022-3116,2022-02-01,2022-02-07,Second Class,CU-10105,Barbara Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1005,Conference Table,Furniture,Tables,1369.81,5,0.3,299.88
227,ORD-2022-5924,2022-02-01,2022-02-05,Same Day,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1013,Wall Clock,Furniture,Furnishings,244.41,2,0,47.36
228,ORD-2022-3392,2022-02-02,2022-02-03,Same Day,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1028,Shipping Labels,Office Supplies,Labels,325.29,5,0.2,55.81
229,ORD-2022-3392,2022-02-02,2022-02-03,Second Class,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1030,Cordless Phone,Technology,Phones,1954.71,4,0.2,82.74
230,ORD-2022-3392,2022-02-02,2022-02-03,Second Class,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1020,Sticky Notes,Office Supplies,Paper,216.08,5,0.4,55.42
231,ORD-2022-3392,2022-02-02,2022-02-03,Standard Class,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1014,Filing Tray,Furniture,Furnishings,585.36,1,0.1,120.92
232,ORD-2022-5472,2022-02-02,2022-02-06,Same Day,CU-10184,Linda Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,914.61,2,0,198.89
233,ORD-2022-5472,2022-02-02,2022-02-06,Second Class,CU-10184,Linda Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1028,Shipping Labels,Office Supplies,Labels,330.48,5,0.15,-2.33
234,ORD-2022-5472,2022-02-02,2022-02-06,Standard Class,CU-10184,Linda Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1003,Stacking Chair,Furniture,Chairs,530.04,2,0,48.45
235,ORD-2022-5472,2022-02-02,2022-02-06,Second Class,CU-10184,Linda Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1022,Storage Box,Office Supplies,Storage,331.19,4,0.1,-2.6
236,ORD-2022-3655,2022-02-03,2022-02-08,First Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1012,Desk Lamp,Furniture,Furnishings,828.56,6,0.15,82.63
237,ORD-2022-3655,2022-02-03,2022-02-08,Same Day,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1003,Stacking Chair,Furniture,Chairs,747.36,3,0.2,114.02
238,ORD-2022-3655,2022-02-03,2022-02-08,First Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1012,Desk Lamp,Furniture,Furnishings,271.85,2,0.2,51.15
239,ORD-2022-3655,2022-02-03,2022-02-08,Same Day,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1023,Locking Drawer,Office Supplies,Storage,53.95,2,0,10.26
240,ORD-2022-4850,2022-02-03,2022-02-04,First Class,CU-10163,Patricia Moore,Home Office,Central,Ohio,Cleveland,PR-1036,USB Hub,Technology,Accessories,4802.13,6,0,-33.29
241,ORD-2022-4850,2022-02-03,2022-02-04,Second Class,CU-10163,Patricia Moore,Home Office,Central,Ohio,Cleveland,PR-1017,View Binder,Office Supplies,Binders,32.05,2,0.15,8.1
242,ORD-2022-4850,2022-02-03,2022-02-04,First Class,CU-10163,Patricia Moore,Home Office,Central,Ohio,Cleveland,PR-1017,View Binder,Office Supplies,Binders,80.11,5,0.15,-1.83
243,ORD-2022-5574,2022-02-03,2022-02-08,Standard Class,CU-10187,Yuki Anderson,Home Office,West,Arizona,Phoenix,PR-1033,Label Maker,Technology,Machines,6292.4,6,0,1850.72
244,ORD-2022-986,2022-02-03,2022-02-10,First Class,CU-10032,Patricia Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1023,Locking Drawer,Office Supplies,Storage,51.53,2,0.15,2.66
245,ORD-2022-986,2022-02-03,2022-02-10,Second Class,CU-10032,Patricia Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1017,View Binder,Office Supplies,Binders,45.8,3,0.3,-1.31
246,ORD-2022-986,2022-02-03,2022-02-10,Second Class,CU-10032,Patricia Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1035,Wireless Mouse,Technology,Accessories,2811.94,3,0,393.8
247,ORD-2022-986,2022-02-03,2022-02-10,First Class,CU-10032,Patricia Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1029,Smartphone X,Technology,Phones,3028.86,6,0,-132.58
248,ORD-2022-1882,2022-02-04,2022-02-05,Standard Class,CU-10061,Sarah Wilson,Consumer,East,New York,Buffalo,PR-1015,3-Ring Binder,Office Supplies,Binders,68.74,5,0,5.76
249,ORD-2022-2454,2022-02-04,2022-02-11,Second Class,CU-10084,Susan Jackson,Home Office,East,Massachusetts,Worcester,PR-1006,Round Table,Furniture,Tables,478.25,2,0.15,-23.73
250,ORD-2022-2454,2022-02-04,2022-02-11,Second Class,CU-10084,Susan Jackson,Home Office,East,Massachusetts,Worcester,PR-1023,Locking Drawer,Office Supplies,Storage,26.98,1,0,3.04
251,ORD-2022-2454,2022-02-04,2022-02-11,First Class,CU-10084,Susan Jackson,Home Office,East,Massachusetts,Worcester,PR-1010,Corner Bookcase,Furniture,Bookcases,1030.11,4,0.3,322.69
252,ORD-2022-2454,2022-02-04,2022-02-11,Same Day,CU-10084,Susan Jackson,Home Office,East,Massachusetts,Worcester,PR-1016,Report Cover,Office Supplies,Binders,215.46,3,0.15,54.97
253,ORD-2022-254,2022-02-04,2022-02-09,First Class,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1038,Desktop Copier,Technology,Copiers,3765.33,6,0,804.51
254,ORD-2022-254,2022-02-04,2022-02-09,Standard Class,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1012,Desk Lamp,Furniture,Furnishings,420.79,3,0.1,60.58
255,ORD-2022-5336,2022-02-04,2022-02-08,Standard Class,CU-10178,Joseph Anderson,Home Office,East,Massachusetts,Boston,PR-1023,Locking Drawer,Office Supplies,Storage,103.05,4,0.15,19.53
256,ORD-2022-6229,2022-02-04,2022-02-08,Standard Class,CU-10209,Carlos Anderson,Consumer,Central,Illinois,Chicago,PR-1029,Smartphone X,Technology,Phones,482.09,1,0.15,164.84
257,ORD-2022-6229,2022-02-04,2022-02-08,Same Day,CU-10209,Carlos Anderson,Consumer,Central,Illinois,Chicago,PR-1014,Filing Tray,Furniture,Furnishings,1152.62,2,0.15,306.35
258,ORD-2022-6229,2022-02-04,2022-02-08,Same Day,CU-10209,Carlos Anderson,Consumer,Central,Illinois,Chicago,PR-1032,Laser Printer,Technology,Machines,4207.3,4,0.2,643.34
259,ORD-2022-6229,2022-02-04,2022-02-08,First Class,CU-10209,Carlos Anderson,Consumer,Central,Illinois,Chicago,PR-1038,Desktop Copier,Technology,Copiers,2996.58,5,0.15,450.49
260,ORD-2022-979,2022-02-04,2022-02-05,First Class,CU-10031,Charles Perez,Corporate,South,Georgia,Savannah,PR-1018,Copy Paper Ream,Office Supplies,Paper,369.58,6,0,-4.83
261,ORD-2022-979,2022-02-04,2022-02-05,Standard Class,CU-10031,Charles Perez,Corporate,South,Georgia,Savannah,PR-1035,Wireless Mouse,Technology,Accessories,4264.77,5,0.3,1481.37
262,ORD-2022-1981,2022-02-05,2022-02-08,First Class,CU-10064,Susan Smith,Consumer,West,Oregon,Eugene,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,1310.18,3,0.15,30.32
